tweet_id,created_at,date,hour,weekday,username,category,location,tweet_text_raw,text_clean,likes,retweets,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
10173,2023-10-02 15:32:00,2023-10-02,15,Monday,user_172,Gaming,US,"""Happy birthday, Hank Williams. In honor if the Hank turning 88, we'll play 88 Hank songs in a row tonite @user #honkytonk""",happy birthday hank williams honor hank turning NUMBER play NUMBER hank song row tonite USER honkytonk,0,0,0.0014899253146722913,0.02933034859597683,0.9691796898841858,0.9676897645695135,Positive
10174,2023-10-02 15:43:00,2023-10-02,15,Monday,user_173,Sports,Canada,"Which is more interesting unveil tomorrow? $AAPL 6s, Ipad, TV or $TM new Prius? I'm going with Prius.",interesting unveil tomorrow aapl ipad tv tm new prius going prius,16,5,0.004292475525289774,0.14799751341342926,0.8477100729942322,0.8434175974689424,Positive
10175,2023-10-02 15:54:00,2023-10-02,15,Monday,user_174,Sports,US,Sitting 14th row for AC/DC tonight!! Let's go!,sitting row tonight let go,0,0,0.0013131183804944158,0.033715859055519104,0.9649710059165955,0.963657887536101,Positive
10176,2023-10-02 16:05:00,2023-10-02,16,Monday,user_175,Gaming,Global,"""Go Set a Watchman comes out tomorrow! Do you plan to read it? I have to reread TKAM first, but then I definitely...",go set watchman come tomorrow plan read reread tkam first definitely,4,3,0.005321229342371225,0.6093603372573853,0.38531842827796936,0.37999719893559813,Neutral
10177,2023-10-02 16:16:00,2023-10-02,16,Monday,user_176,News,UK,#RAW Aaaaaand Randy Orton becomes the 3rd person ever to pin Rusev. Whoever's booking Rusev should step down or resign.,raw aaaaaand randy orton becomes person ever pin rusev whoever booking rusev step resign,58,16,0.18625329434871674,0.7016533613204956,0.11209339648485184,-0.0741598978638649,Neutral
10178,2023-10-02 16:27:00,2023-10-02,16,Monday,user_177,Tech,Global,Something may be slightly amiss in the NFL when Tim Tebow &amp; Devon Still are cut &amp; Tom Brady is allowed to play.,something may slightly amiss nfl tim tebow amp devon still cut amp tom brady allowed play,0,0,0.5480262041091919,0.4368419051170349,0.015131873078644276,-0.5328943310305476,Negative
10179,2023-10-02 16:38:00,2023-10-02,16,Monday,user_178,General,UK,Shawn comes to Vegas the 18th or 19th &amp; I will go to the airport to meet him,shawn come vega amp go airport meet,34,11,0.003407633164897561,0.6486971974372864,0.3478951156139374,0.3444874824490398,Neutral
10180,2023-10-02 16:49:00,2023-10-02,16,Monday,user_179,Tech,US,@user I thought it was the football team at 1st until I scrolled down and saw Trey Burke. Lol,USER thought football team scrolled saw trey burke lol,80,23,0.03139662370085716,0.8109976053237915,0.15760576725006104,0.12620914354920387,Neutral
10181,2023-10-02 17:00:00,2023-10-02,17,Monday,user_180,Tech,UK,Muslims will assist Muslims into high positions in the UK.....I think we may be fucked guys.....,muslim assist muslim high position uk think may fucked guy,0,0,0.8111606240272522,0.17476844787597656,0.014070936478674412,-0.7970896875485778,Negative
10182,2023-10-02 17:11:00,2023-10-02,17,Monday,user_181,News,Global,@user Mate\u002c how are you lads enjoying Andy Carroll over there? Can we have him back in January? We\u2019re a bit desperate!,USER lad enjoying andy carroll back january bit desperate,17,10,0.37703433632850647,0.46846437454223633,0.15450124442577362,-0.22253309190273285,Neutral
10183,2023-10-02 17:22:00,2023-10-02,17,Monday,user_182,Tech,UK,A future Big Brother might be able to see you in the dark ..,future big brother might able see dark,8,3,0.1933872103691101,0.7458078861236572,0.06080494076013565,-0.13258226960897446,Neutral
10184,2023-10-02 17:33:00,2023-10-02,17,Monday,user_183,Gaming,US,I\u2019m going to Roger Sanchez at Factory in Toronto\u002c Canada - Dec 7,going roger sanchez factory canada dec NUMBER,31,11,0.007262179162353277,0.9502466320991516,0.04249126464128494,0.035229085478931665,Neutral
10185,2023-10-02 17:44:00,2023-10-02,17,Monday,user_184,Gaming,UK,During nap time I will: watch the end of Hart of Dixie\u002c set up Activity Corner for tomorrow\u002c & study more genetics stuff. #hotdiggitydog,nap time watch end hart set activity corner study genetics stuff hotdiggitydog,15,4,0.005866882391273975,0.8371118307113647,0.15702129900455475,0.15115441661328077,Neutral
10186,2023-10-02 17:55:00,2023-10-02,17,Monday,user_185,Sports,Canada,@user @user @user I get it. You're like the caster version of Chuck Norris. You're just waiting for @user Championship Sunday,USER USER USER get like caster version chuck norris waiting USER championship sunday,12,5,0.07087872922420502,0.6538504958152771,0.27527084946632385,0.20439212024211884,Neutral
10187,2023-10-02 18:06:00,2023-10-02,18,Monday,user_186,General,Global,"My little brother comes home with nike elite socks and jordans, when i was in 6th grade i got wilson socks and clearance shoes from Olympia",little brother come home nike elite sock jordan grade got wilson sock clearance shoe olympia,6,3,0.013473181053996086,0.4942725598812103,0.49225425720214844,0.47878107614815235,Neutral
10188,2023-10-02 18:17:00,2023-10-02,18,Monday,user_187,Tech,Canada,Rousey to fight former boxer - Mixed martial arts star Ronda Rousey said Friday she will face female boxer Holly H...,rousey fight former boxer mixed martial art star ronda rousey said friday face female boxer holly h,30,9,0.0033125542104244232,0.9487853646278381,0.04790206998586655,0.04458951577544212,Neutral
10189,2023-10-02 18:28:00,2023-10-02,18,Monday,user_188,Tech,US,"""Tomorrow at work, when people talk to me, I'm just going to slap my crotch and twerk in response. See if I get the same reaction Nicki did.""",tomorrow work people talk going slap crotch twerk response see get reaction nicki,15,6,0.20344819128513336,0.640850841999054,0.1557009518146515,-0.04774723947048187,Neutral
10190,2023-10-02 18:39:00,2023-10-02,18,Monday,user_189,News,UK,@user Maby cuz u are sooo good at bowling and they are now scared from u :p They got sick from u taking the 1st place everytime,USER maby cuz u sooo good bowling scared u p got sick u taking place everytime,9,3,0.13366515934467316,0.2396421730518341,0.6266926527023315,0.4930274933576584,Positive
10191,2023-10-02 18:50:00,2023-10-02,18,Monday,user_190,Gaming,Canada,BIG BANG CONCERT IS TOMORROW. OH MY LORD !! BOO HOO HOOOO )\u2019: *Cries all the 7 seas*,big bang concert tomorrow oh lord boo hoo hoooo cry NUMBER sea,31,10,0.009846444241702557,0.03778410702943802,0.9523694515228271,0.9425230072811246,Positive
10192,2023-10-02 19:01:00,2023-10-02,19,Monday,user_191,General,Canada,""" religious liberty"" is defined as religion that Bobby Jindal &amp; Huckabee approve of. Read the constitution!",religious liberty defined religion bobby jindal amp huckabee approve read constitution,3,1,0.5977690815925598,0.3771844804286957,0.02504638396203518,-0.5727226976305246,Negative
10193,2023-10-02 19:12:00,2023-10-02,19,Monday,user_192,Sports,UK,I don\u2019t doubt the 2nd coming will be in Jerusalem AND Missouri\u002c but when is it due?,doubt coming jerusalem due,0,0,0.18188686668872833,0.783915102481842,0.034198034554719925,-0.1476888321340084,Neutral
10194,2023-10-02 19:23:00,2023-10-02,19,Monday,user_193,Gaming,UK,tomorrow I am going to see Sam Smith live and it still is not real to me,tomorrow going see sam smith live still real,0,0,0.016404153779149055,0.2016744613647461,0.7819214463233948,0.7655172925442457,Positive
10195,2023-10-02 19:34:00,2023-10-02,19,Monday,user_194,Sports,Global,"""rehearsing for Nov 6 \""""""""@MlTTR0MNEY: just called Jim Leyland to congratulate New York Giants on their victorious baseball match #SFGChamps #p2""",rehearsing nov NUMBER USER called jim leyland congratulate new york giant victorious baseball match sfgchamps,3,2,0.002941153012216091,0.3365742266178131,0.6604846119880676,0.6575434589758515,Positive
10196,2023-10-02 19:45:00,2023-10-02,19,Monday,user_195,News,Canada,"""Bryan sophomore Mykenzi Greenler gets by a Redskins defender Wednesday in Port Clinton. The Golden Bears, the No....",bryan sophomore mykenzi greenler get redskin defender wednesday port clinton golden bear,1,1,0.03731994330883026,0.9325591921806335,0.03012091852724552,-0.00719902478158474,Neutral
10197,2023-10-02 19:56:00,2023-10-02,19,Monday,user_196,News,Canada,Josh Hamilton hits an RBI Double to give the Rangers a 4-2 lead in the 4th!! #Game106,josh hamilton hit rbi double give ranger NUMBER NUMBER lead,24,13,0.0023108110763132572,0.38807380199432373,0.6096153855323792,0.6073045744560659,Positive
10198,2023-10-02 20:07:00,2023-10-02,20,Monday,user_197,Tech,US,Happy 18th Birthday to my boy Kyle!! Very proud of him! I would definitely rate him in the top 4 of all my kids! @user,happy birthday boy kyle proud would definitely rate top NUMBER kid USER,0,0,0.0029390191193670034,0.006809146609157324,0.9902517795562744,0.9873127604369074,Positive
10199,2023-10-02 20:18:00,2023-10-02,20,Monday,user_198,General,Global,"""Best day and weekend trips from Seoul, by season: by Elizabeth EunThere's just so much to see in Seoul, it may t...",best day weekend trip seoul season elizabeth eunthere much see seoul may,18,6,0.003308249404653907,0.048195939511060715,0.9484958052635193,0.9451875558588654,Positive
10200,2023-10-02 20:29:00,2023-10-02,20,Monday,user_199,Sports,US,"Amazon Prime day is like going on the 3rd date with a gal, and when you finally get her panties off she got a dick!",amazon prime day like going date gal finally get panty got dick,3,1,0.7668734192848206,0.19609107077121735,0.037035491317510605,-0.72983792796731,Negative
10201,2023-10-02 20:40:00,2023-10-02,20,Monday,user_200,Gaming,Canada,"""Nolan Arenado, Kris Bryant, Manny Machado and Miguel Sano are gonna won the 3rd base spot for the next 5-10 seasons""",nolan arenado kris bryant manny machado miguel sano gon na base spot next NUMBER NUMBER season,28,10,0.004405525512993336,0.6421792507171631,0.35341519117355347,0.34900966566056013,Neutral
10202,2023-10-02 20:51:00,2023-10-02,20,Monday,user_201,News,US,"""December 5th could be the biggest UFC Card put together. Aldo &amp; McGregor, and Rousey as a co main event with her possibly fighting Cyborg.""",december could biggest ufc card put together aldo amp mcgregor rousey co main event possibly fighting cyborg,57,16,0.002298253821209073,0.2937032878398895,0.7039984464645386,0.7017001926433295,Positive
10203,2023-10-02 21:02:00,2023-10-02,21,Monday,user_202,Tech,Canada,"""Where's the sun mommy?"" ""It's asleep like you should be"" ""But Harper's a moon mommy"" Dammit kid.",sun mommy asleep like harper moon mommy dammit kid,11,3,0.44170325994491577,0.49873796105384827,0.05955881252884865,-0.3821444474160671,Neutral
10204,2023-10-02 21:13:00,2023-10-02,21,Monday,user_203,Tech,Canada,@user Im sure it will replay on NFL network tomorrow too.,USER im sure replay nfl network tomorrow,35,10,0.003623915370553732,0.7443457841873169,0.25203028321266174,0.248406367842108,Neutral
10205,2023-10-02 21:24:00,2023-10-02,21,Monday,user_204,Sports,US,iPhone 6s Launch: More Details Leak Ahead of Apple's September 9 Event: iPhone 6s launch on Wednesday is just ...,iphone launch detail leak ahead apple september NUMBER event iphone launch wednesday,0,0,0.003009237116202712,0.4312789738178253,0.5657117962837219,0.5627025591675192,Positive
10206,2023-10-02 21:35:00,2023-10-02,21,Monday,user_205,News,US,@user yep AC/DC tonight at Ford Field then on a plane Thursday to San Diego...,USER yep tonight ford field plane thursday san diego,22,8,0.0023814260493963957,0.39139237999916077,0.6062261462211609,0.6038447201717645,Positive
10207,2023-10-02 21:46:00,2023-10-02,21,Monday,user_206,General,UK,What an Amazing Halloween Weekend! A lot of Great costumes! Can\u2019t wait for the big night This Wednesday! Underworld at Cinema!,amazing halloween weekend lot great costume wait big night wednesday underworld cinema,2,1,0.002169594634324312,0.006155517417937517,0.9916749596595764,0.9895053650252521,Positive
10208,2023-10-02 21:57:00,2023-10-02,21,Monday,user_207,News,UK,he's 2nd for me behind Danny Elfman who does all of the Tim Burton movies. i love the whimsical music,behind danny elfman tim burton movie love whimsical music,18,11,0.0036605591885745525,0.02532244846224785,0.9710170030593872,0.9673564438708127,Positive
10209,2023-10-02 22:08:00,2023-10-02,22,Monday,user_208,Sports,UK,"@user Im gr8 jdog!Wouldnt say missing the gills,missing football! The eagles didnt have a good start eh? Have you done sun dream team?""",USER im jdog wouldnt say missing gill missing football eagle didnt good start eh done sun dream team,0,0,0.20472101867198944,0.36386027932167053,0.4314187169075012,0.22669769823551178,Positive
10210,2023-10-02 22:19:00,2023-10-02,22,Monday,user_209,Sports,Canada,Naruto is the 10th Nakama and would be the last Strawhat Crew. Just my opinion. Sorry.,naruto nakama would last strawhat crew opinion sorry,15,4,0.1408950239419937,0.7835873365402222,0.0755176842212677,-0.06537733972072601,Neutral
10211,2023-10-02 22:30:00,2023-10-02,22,Monday,user_210,News,US,Support CEO Keith Bradshaw as he spends a night sleeping at Adelaide Oval on THURSDAY raising money for the homeless,support ceo keith bradshaw spends night sleeping adelaide oval thursday raising money homeless,24,7,0.0057516442611813545,0.4485951364040375,0.545653223991394,0.5399015797302127,Positive
10212,2023-10-02 22:41:00,2023-10-02,22,Monday,user_211,Sports,Global,"@user @user yes, download avaiable 30 aug, but after can't play. waiting 1 sep . you read this in PS4 after finish download. good luck""",USER USER yes download avaiable NUMBER aug ca play waiting NUMBER sep read finish download good luck,2,1,0.24716274440288544,0.5833080410957336,0.16952913999557495,-0.07763360440731049,Neutral
10213,2023-10-02 22:52:00,2023-10-02,22,Monday,user_212,News,Canada,Social Media Week is right now! Can you tell I\u2019m excited? #SMWVAN I\u2019ll be at the @user event tomorrow\u002c see you there!,social medium week right tell excited smwvan USER event see,2,1,0.0012885357718914747,0.010883023031055927,0.9878284931182861,0.9865399573463947,Positive
10214,2023-10-02 23:03:00,2023-10-02,23,Monday,user_213,Gaming,Global,Rahul Gandhi the kid is planning jail bharo with all his supporters on 19 Dec. Great. The judge will have less trouble arriving at verdict.,rahul gandhi kid planning jail bharo supporter NUMBER great judge less trouble arriving verdict,0,0,0.22438859939575195,0.5058536529541016,0.2697577476501465,0.04536914825439453,Neutral
10215,2023-10-02 23:14:00,2023-10-02,23,Monday,user_214,News,US,Babe get your free trial I want to see Beyonce live and Flatbush! @user,babe get free trial want see beyonce live flatbush USER,1,1,0.015047556720674038,0.3184480369091034,0.6665043830871582,0.6514568263664842,Positive
10216,2023-10-02 23:25:00,2023-10-02,23,Monday,user_215,News,Canada,@user I'm literally struggling as we speak--I'm traveling in March and I listen to soooo much KPop that it's past time!,USER literally struggling speak traveling march listen soooo much kpop past time,9,4,0.43728509545326233,0.3250512182712555,0.23766374588012695,-0.19962134957313538,Negative
10217,2023-10-02 23:36:00,2023-10-02,23,Monday,user_216,Sports,Global,Did I just see what I think I did on @user Real Madrid signed a 7th old? #wow,see think USER real madrid signed old wow,0,0,0.07672175019979477,0.7069978713989258,0.21628040075302124,0.13955865055322647,Neutral
10218,2023-10-02 23:47:00,2023-10-02,23,Monday,user_217,Sports,Global,"Honestly, lack of 3rd party support should have been expected. its not the company's fault for not siding with Nintendo",honestly lack party support expected company fault siding nintendo,5,2,0.7922298908233643,0.19718727469444275,0.010582816787064075,-0.7816470740363002,Negative
10219,2023-10-02 23:58:00,2023-10-02,23,Monday,user_218,Tech,UK,Great sets as well by @user and @user We do it all again Sunday at Rock Im Park. @user @user,great set well USER USER sunday rock im park USER USER,0,0,0.0021335561759769917,0.016166534274816513,0.9816998839378357,0.9795663277618587,Positive
10220,2023-10-03 00:09:00,2023-10-03,0,Tuesday,user_219,Tech,UK,"I started #TheAmericans on Friday courtesy my vacationing cat-owning neighbors with Amazon Prime. Oops. Uh, I'm not paying Amazon myself.",started theamericans friday courtesy vacationing neighbor amazon prime oops uh paying amazon,22,8,0.37954622507095337,0.47035515308380127,0.15009863674640656,-0.22944758832454681,Neutral
10221,2023-10-03 00:20:00,2023-10-03,0,Tuesday,user_220,Gaming,UK,Next sunday I'm going to CiTY Nightclub just to hear @user play.,next sunday going city nightclub hear USER play,0,0,0.004262544214725494,0.6662322878837585,0.32950517535209656,0.32524263113737106,Neutral
10222,2023-10-03 00:31:00,2023-10-03,0,Tuesday,user_221,Tech,Canada,@user May you please show How To Rock from episode 1 and so on.....i cant blieve theres no more how to rock,USER may please show rock episode NUMBER cant blieve there rock,2,1,0.5553083419799805,0.37465745210647583,0.07003419101238251,-0.48527415096759796,Negative
10223,2023-10-03 00:42:00,2023-10-03,0,Tuesday,user_222,News,US,Dunkin tomorrow morning is@the only reason I'm getting out of bed,dunkin tomorrow morning USER reason getting bed,0,0,0.0248569305986166,0.30655673146247864,0.6685863137245178,0.6437293831259012,Positive
10224,2023-10-03 00:53:00,2023-10-03,0,Tuesday,user_223,Sports,US,The Kee to Bala just got Drizzy: Intimate concert in one of greatest venues with rapper @user this Saturday pm in #Muskoka's @user,kee bala got drizzy intimate concert one greatest venue rapper USER saturday pm muskoka USER,4,2,0.003015235997736454,0.3800666034221649,0.6169182062149048,0.6139029702171683,Positive
10225,2023-10-03 01:04:00,2023-10-03,1,Tuesday,user_224,Tech,UK,"@user May favorite one EVER on iOS is Harbaugh, it autocorrects to Garbage",USER may favorite one ever io harbaugh autocorrects garbage,23,9,0.22967812418937683,0.2560824751853943,0.5142394304275513,0.28456130623817444,Positive
10226,2023-10-03 01:15:00,2023-10-03,1,Tuesday,user_225,Tech,UK,Kevin said the race was like almost like a Sunday drive and he still beat Alonso and the Red Bulls lol,kevin said race like almost like sunday drive still beat alonso red bull lol,5,2,0.03192378953099251,0.5596322417259216,0.40844395756721497,0.37652016803622246,Neutral
10227,2023-10-03 01:26:00,2023-10-03,1,Tuesday,user_226,Gaming,UK,Now I kinda regret not going to Bolder on Friday. #fuckme,kinda regret going bolder friday fuckme,0,0,0.9140627384185791,0.07804962992668152,0.007887622341513634,-0.9061751160770655,Negative
10228,2023-10-03 01:37:00,2023-10-03,1,Tuesday,user_227,Gaming,Global,"""Nymburk shouldn't start any more games without floor spacers on the wing position. Need Simmons out there. Raivio 6th man, just fine..""",nymburk start game without floor spacers wing position need simmons raivio man fine,12,7,0.12633103132247925,0.7623350024223328,0.11133396625518799,-0.01499706506729126,Neutral
10229,2023-10-03 01:48:00,2023-10-03,1,Tuesday,user_228,News,UK,"""White: UFC not going to Dallas in December, Rousey's next fight in Vegas via @user",white ufc going dallas december rousey next fight vega via USER,26,7,0.03095727413892746,0.9509970545768738,0.01804567687213421,-0.012911597266793251,Neutral
10230,2023-10-03 01:59:00,2023-10-03,1,Tuesday,user_229,Sports,Global,@user just sent you a request off the app. I'll get my PS4 on the 15th,USER sent request app get,0,0,0.006057205609977245,0.8176717162132263,0.17627106606960297,0.17021386045962572,Neutral
10231,2023-10-03 02:10:00,2023-10-03,2,Tuesday,user_230,Gaming,US,"when I go to digi and get a pic with myles and jack G together both kidding my cheek, I may faint ... because that's my goal",go digi get pic myles jack g together kidding cheek may faint goal,16,7,0.045767463743686676,0.25379133224487305,0.7004412412643433,0.6546737775206566,Positive
10232,2023-10-03 02:21:00,2023-10-03,2,Tuesday,user_231,Tech,Canada,Anybody not taking the PSAT want to go to Original House of Pancakes tomorrow morning?,anybody taking psat want go original house pancake tomorrow morning,21,14,0.046548403799533844,0.900219202041626,0.053232405334711075,0.006684001535177231,Neutral
10233,2023-10-03 02:32:00,2023-10-03,2,Tuesday,user_232,Sports,Canada,Congratulations to 4th ranked WBO featherweight Orlando Cruz! 1st active boxer to come out of the closet. #courage,congratulation ranked wbo featherweight orlando cruz active boxer come closet courage,0,0,0.0018337604124099016,0.03490257263183594,0.9632636904716492,0.9614299300592393,Positive
10234,2023-10-03 02:43:00,2023-10-03,2,Tuesday,user_233,Sports,Canada,Lol @ when Frank Ocean decides to lowkey drop his album on Spotify and say it was released June 30th Shits fire tho,lol frank ocean decides lowkey drop album spotify say released june shit fire tho,19,7,0.011034970171749592,0.3094650208950043,0.6794999837875366,0.668465013615787,Positive
10235,2023-10-03 02:54:00,2023-10-03,2,Tuesday,user_234,Tech,Canada,MTV just played a music video. Heart Shaped Box by Nirvana. On a Saturday morning. That just happened!,mtv played music video heart shaped box nirvana saturday morning happened,16,6,0.004599998705089092,0.30309608578681946,0.6923038959503174,0.6877038972452283,Positive
10236,2023-10-03 03:05:00,2023-10-03,3,Tuesday,user_235,Gaming,Global,@user 25 March 1972: An IRA volunteer was killed when two IRA units engaged each other in error on the Springfield Road in Belfast.??,USER NUMBER march NUMBER ira volunteer killed two ira unit engaged error springfield road,5,3,0.8080959916114807,0.18732449412345886,0.0045794895850121975,-0.8035165020264685,Negative
10237,2023-10-03 03:16:00,2023-10-03,3,Tuesday,user_236,Tech,Global,Monday night RAW opens up with Paul Heyman and Brock Lesnar in the ring and Paul calling for a rematch. Live...,monday night raw open paul heyman brock lesnar ring paul calling rematch live,0,0,0.0030185647774487734,0.8876050710678101,0.10937641561031342,0.10635785083286464,Neutral
10238,2023-10-03 03:27:00,2023-10-03,3,Tuesday,user_237,Sports,UK,ENDS TOMORROW! Want to win $100 Visa + 5 copies of Paper Towns ? I just entered to win and you can too.,end tomorrow want win NUMBER visa NUMBER copy paper town entered win,0,0,0.0026795438025146723,0.24776209890842438,0.7495583891868591,0.7468788453843445,Positive
10239,2023-10-03 03:38:00,2023-10-03,3,Tuesday,user_238,General,Global,LEAVING ON SUNDAY... But I still have a Jason Aldean ticket for $30!!! Let me know if ya want it,leaving sunday still jason aldean ticket NUMBER let know ya want,30,9,0.003933704923838377,0.43850651383399963,0.5575598478317261,0.5536261429078877,Positive
10240,2023-10-03 03:49:00,2023-10-03,3,Tuesday,user_239,General,UK,This may be a fact!! RT @user Curtis painter will help the colts win their first game! U heard it here first!!!,may fact rt USER curtis painter help colt win first game u heard first,88,23,0.002736021066084504,0.07728920876979828,0.9199748039245605,0.917238782858476,Positive
10241,2023-10-03 04:00:00,2023-10-03,4,Tuesday,user_240,News,UK,@user hahahahha fair play see u tomorrow we can tell the time and listen to bob marley together???,USER hahahahha fair play see u tomorrow tell time listen bob marley together,11,5,0.0035670376382768154,0.12210553884506226,0.8743274807929993,0.8707604431547225,Positive
10242,2023-10-03 04:11:00,2023-10-03,4,Tuesday,user_241,Tech,Canada,@user fell asleep during Magic Mike XXL.....guess we are just gonna have to rewatch it tomorrow.....daaaarn,USER fell asleep magic mike xxl guess gon na rewatch tomorrow daaaarn,5,2,0.22235731780529022,0.6452580690383911,0.13238465785980225,-0.08997265994548798,Neutral
10243,2023-10-03 04:22:00,2023-10-03,4,Tuesday,user_242,Tech,Global,@user most if not all of the sept 11th terrorists were from saudi arabia. they are part of the problem.,USER sept terrorist saudi arabia part problem,12,5,0.9166404008865356,0.07910767197608948,0.0042519043199718,-0.9123884965665638,Negative
10244,2023-10-03 04:33:00,2023-10-03,4,Tuesday,user_243,News,Global,#RT The 3rd book in The Viking's Apprentice series has been released. Amazon users get it here #amreading,rt book viking apprentice series released amazon user get amreading,6,4,0.0027150958776474,0.5916802287101746,0.40560469031333923,0.40288959443569183,Neutral
10245,2023-10-03 04:44:00,2023-10-03,4,Tuesday,user_244,News,UK,@user we just confirmed Nipsey Hussle Dec. 29th @user Hall tix on sale Friday!,USER confirmed nipsey hussle USER hall tix sale friday,4,2,0.0021419492550194263,0.5808529257774353,0.41700509190559387,0.41486314265057445,Neutral
10246,2023-10-03 04:55:00,2023-10-03,4,Tuesday,user_245,News,UK,Iron Maiden tours video game history in 1st new single in five years. The graphics and feel of the games is so good,iron maiden tour video game history new single five year graphic feel game good,0,0,0.0024256675969809294,0.01787988469004631,0.9796944260597229,0.977268758462742,Positive
10247,2023-10-03 05:06:00,2023-10-03,5,Tuesday,user_246,Sports,US,Jets over spent on Decker and sat back like he was Aaron Rodgers,jet spent decker sat back like aaron rodgers,23,8,0.4776504337787628,0.491014689207077,0.03133487328886986,-0.44631556048989296,Neutral
10248,2023-10-03 05:17:00,2023-10-03,5,Tuesday,user_247,Tech,US,Caitlyn Jenner's a new member of the T community -she is working for true self acceptance let's welcome her!,caitlyn jenner new member community working true self acceptance let welcome,3,2,0.0034305306617170572,0.08446051180362701,0.9121090173721313,0.9086784867104143,Positive
10249,2023-10-03 05:28:00,2023-10-03,5,Tuesday,user_248,Sports,UK,"""Saturday movie reviews: """"Ant-man"""" is fun &amp; light while """"Woman in Gold"""" is tugs at the heart",saturday movie review fun amp light woman gold tug heart,28,8,0.05503953993320465,0.3324315845966339,0.6125288605690002,0.5574893206357956,Positive
10250,2023-10-03 05:39:00,2023-10-03,5,Tuesday,user_249,News,US,just sat in on Bruno Mars interviews,sat bruno mar interview,2,1,0.007322685793042183,0.7992926836013794,0.19338460266590118,0.186061916872859,Neutral
10251,2023-10-03 05:50:00,2023-10-03,5,Tuesday,user_250,Tech,US,I am gonna Meryl Streep the fuck out of this tomorrow,gon na meryl streep fuck tomorrow,0,0,0.383272260427475,0.30271756649017334,0.3140101730823517,-0.06926208734512329,Negative
10252,2023-10-03 06:01:00,2023-10-03,6,Tuesday,user_251,Sports,UK,"@user the Charlie Hebdo killers were French, so there's a high possibility these are French too. May as well just shoot everyone...""",USER charlie hebdo killer french high possibility french may well shoot everyone,0,0,0.7900902628898621,0.1979118138551712,0.011997933499515057,-0.778092329390347,Negative
10253,2023-10-03 06:12:00,2023-10-03,6,Tuesday,user_252,Sports,UK,@user my host moms company had a gala on Monday and all of the Jonas brothers were there ;),USER host mom company gala monday jonas brother,8,3,0.0016802840400487185,0.12559077143669128,0.8727289438247681,0.8710486597847193,Positive
10254,2023-10-03 06:23:00,2023-10-03,6,Tuesday,user_253,News,Global,If justin and shawn takes a picture tomorrow I will actually have it as my background picture till I die,justin shawn take picture tomorrow actually background picture till die,24,14,0.0689006894826889,0.45900195837020874,0.4720972776412964,0.4031965881586075,Positive
10255,2023-10-03 06:34:00,2023-10-03,6,Tuesday,user_254,Tech,UK,Vikings make sure you wear red tomorrow to show your Viking pride also at the game as well,viking make sure wear red tomorrow show viking pride also game well,0,0,0.004866001661866903,0.31299084424972534,0.6821431517601013,0.6772771500982344,Positive
10256,2023-10-03 06:45:00,2023-10-03,6,Tuesday,user_255,News,UK,Just caught the end of TFI Friday. Chris Evans is like the Harold Zidler of Wetherspoons.,caught end tfi friday chris evans like harold zidler wetherspoons,35,9,0.049618713557720184,0.4741734266281128,0.4762079119682312,0.426589198410511,Positive
10257,2023-10-03 06:56:00,2023-10-03,6,Tuesday,user_256,Tech,Canada,Sorry for no video on Minecraft yesterday. It literally JUST UPLOADED! That video will be up on monday and i think you will enjoy it! :),sorry video minecraft yesterday literally uploaded video monday think enjoy,6,3,0.00665114214643836,0.06979527324438095,0.9235536456108093,0.916902503464371,Positive
10258,2023-10-03 07:07:00,2023-10-03,7,Tuesday,user_257,General,Global,I really just found out that Kim Kardashian and Kanye had their 2nd baby like 10 days ago. Where the hell have I been? LMAO,really found kim kardashian kanye baby like NUMBER day ago hell lmao,31,8,0.2633153796195984,0.6133196949958801,0.12336496263742447,-0.13995041698217392,Neutral
10259,2023-10-03 07:18:00,2023-10-03,7,Tuesday,user_258,Gaming,Global,@user just saw it advertising in the telly that The Big Bang Theory starts on the 23rd of October! #yas #TBBT #newseries,USER saw advertising telly big bang theory start october yas tbbt newseries,2,1,0.0018289220752194524,0.15975989401340485,0.8384111523628235,0.836582230287604,Positive
10260,2023-10-03 07:29:00,2023-10-03,7,Tuesday,user_259,Gaming,Global,@user tbh this game is bunk...I just wanna watch Monday's game with Messi,USER tbh game bunk wan na watch monday game messi,16,9,0.5555163025856018,0.3910902440547943,0.05339350178837776,-0.502122800797224,Negative
10261,2023-10-03 07:40:00,2023-10-03,7,Tuesday,user_260,Gaming,Canada,High point. Ice Cube's son was the mvp of this movie. Whoever played Eazy should get 6th man of the year. Whoever casted Snoop shoot them.,high point ice cube son mvp movie whoever played eazy get man year whoever casted snoop shoot,12,7,0.041960928589105606,0.22466203570365906,0.7333769798278809,0.6914160512387753,Positive
10262,2023-10-03 07:51:00,2023-10-03,7,Tuesday,user_261,News,UK,Don't forget to support your 2nd fav team tonight boys & girls :))) haha Newcastle Utd v Bordeaux ESPN 8pm #toon,forget support fav team tonight boy girl haha newcastle utd v bordeaux espn toon,2,1,0.0011362150544300675,0.037562888115644455,0.9613009095191956,0.9601646944647655,Positive
